ID,Var_ID,Name,Description,ord
SCCS252-4,SCCS252,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS252-5,SCCS252,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS252-6,SCCS252,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS252-7,SCCS252,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS252-8,SCCS252,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
SCCS252-9,SCCS252,Activity is absent,The activity is absent or unimportant in the particular society,9
SCCS253-NA,SCCS253,Missing data,Missing data,99
SCCS253-1,SCCS253,Males alone,"Males alone perform the activity, female participation being negligible",1
SCCS253-2,SCCS253,"Both, males more","Both sexes participate, but males do appreciably more than females",2
SCCS253-3,SCCS253,Differentiated but equal,Differentiation of specific tasks by sex but approximately equal participation by both sexes in the total activity,3
SCCS253-4,SCCS253,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS253-5,SCCS253,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS253-6,SCCS253,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS253-7,SCCS253,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS253-8,SCCS253,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
SCCS253-9,SCCS253,Activity is absent,The activity is absent or unimportant in the particular society,9
SCCS254-NA,SCCS254,Missing data,Missing data,99
SCCS254-1,SCCS254,Junior age,"Junior age specialization, i.e., the activity is largely performed by boys and/or girls before the age of puberty",1
SCCS254-2,SCCS254,Senior age,"Senior age specialization, i.e., the activity is largely performed by men and/or women beyond the prime of life",2
SCCS254-3,SCCS254,Craft,"Craft specialization, i.e., the activity is largely performed by a small minority of adult males or females who possess specialized skills. Occupational castes are treated as instances of craft specialization",3
SCCS254-4,SCCS254,Industrial,"Industrial specialization, i.e., the activity is largely removed from the domain of a division of labor by sex, age, or craft specialization and is performed industrialized mainly by techniques of production",4
SCCS254-9,SCCS254,Most adults,"Normally performed by many or most adult men, women, or both",9
SCCS254-10,SCCS254,Activity is absent,The activity is absent or unimportant in the particular society,10
SCCS255-NA,SCCS255,Missing data,Missing data,99
SCCS255-1,SCCS255,Junior age,"Junior age specialization, i.e., the activity is largely performed by boys and/or girls before the age of puberty",1
SCCS255-2,SCCS255,Senior age,"Senior age specialization, i.e., the activity is largely performed by men and/or women beyond the prime of life",2
SCCS255-3,SCCS255,Craft,"Craft specialization, i.e., the activity is largely performed by a small minority of adult males or females who possess specialized skills. Occupational castes are treated as instances of craft specialization",3
SCCS255-4,SCCS255,Industrial,"Industrial specialization, i.e., the activity is largely removed from the domain of a division of labor by sex, age, or craft specialization and is performed industrialized mainly by techniques of production",4
SCCS255-9,SCCS255,Most adults,"Normally performed by many or most adult men, women, or both",9
SCCS255-10,SCCS255,Activity is absent,The activity is absent or unimportant in the particular society,10
SCCS256-NA,SCCS256,Missing data,Missing data,99
SCCS256-1,SCCS256,Junior age,"Junior age specialization, i.e., the activity is largely performed by boys and/or girls before the age of puberty",1
SCCS256-2,SCCS256,Senior age,"Senior age specialization, i.e., the activity is largely performed by men and/or women beyond the prime of life",2
SCCS256-3,SCCS256,Craft,"Craft specialization, i.e., the activity is largely performed by a small minority of adult males or females who possess specialized skills. Occupational castes are treated as instances of craft specialization",3
SCCS256-4,SCCS256,Industrial,"Industrial specialization, i.e., the activity is largely removed from the domain of a division of labor by sex, age, or craft specialization and is performed industrialized mainly by techniques of production",4
SCCS256-9,SCCS256,Most adults,"Normally performed by many or most adult men, women, or both",9
SCCS256-10,SCCS256,Activity is absent,The activity is absent or unimportant in the particular society,10
SCCS257-NA,SCCS257,Missing data,Missing data,99
SCCS257-1,SCCS257,Junior age,"Junior age specialization, i.e., the activity is largely performed by boys and/or girls before the age of puberty",1
SCCS257-2,SCCS257,Senior age,"Senior age specialization, i.e., the activity is largely performed by men and/or women beyond the prime of life",2
SCCS257-3,SCCS257,Craft,"Craft specialization, i.e., the activity is largely performed by a small minority of adult males or females who possess specialized skills. Occupational castes are treated as instances of craft specialization",3
SCCS257-4,SCCS257,Industrial,"Industrial specialization, i.e., the activity is largely removed from the domain of a division of labor by sex, age, or craft specialization and is performed industrialized mainly by techniques of production",4
SCCS257-9,SCCS257,Most adults,"Normally performed by many or most adult men, women, or both",9
SCCS257-10,SCCS257,Activity is absent,The activity is absent or unimportant in the particular society,10
SCCS258-NA,SCCS258,Missing data,Missing data,99
SCCS258-1,SCCS258,Junior age,"Junior age specialization, i.e., the activity is largely performed by boys and/or girls before the age of puberty",1
SCCS258-2,SCCS258,Senior age,"Senior age specialization, i.e., the activity is largely performed by men and/or women beyond the prime of life",2
SCCS258-3,SCCS258,Craft,"Craft specialization, i.e., the activity is largely performed by a small minority of adult males or females who possess specialized skills. Occupational castes are treated as instances of craft specialization",3
SCCS258-4,SCCS258,Industrial,"Industrial specialization, i.e., the activity is largely removed from the domain of a division of labor by sex, age, or craft specialization and is performed industrialized mainly by techniques of production",4
SCCS258-9,SCCS258,Most adults,"Normally performed by many or most adult men, women, or both",9
SCCS258-10,SCCS258,Activity is absent,The activity is absent or unimportant in the particular society,10
SCCS259-NA,SCCS259,Missing data,Missing data,99
SCCS259-1,SCCS259,Junior age,"Junior age specialization, i.e., the activity is largely performed by boys and/or girls before the age of puberty",1
SCCS259-2,SCCS259,Senior age,"Senior age specialization, i.e., the activity is largely performed by men and/or women beyond the prime of life",2
SCCS259-3,SCCS259,Craft,"Craft specialization, i.e., the activity is largely performed by a small minority of adult males or females who possess specialized skills. Occupational castes are treated as instances of craft specialization",3
SCCS259-4,SCCS259,Industrial,"Industrial specialization, i.e., the activity is largely removed from the domain of a division of labor by sex, age, or craft specialization and is performed industrialized mainly by techniques of production",4
SCCS259-9,SCCS259,Most adults,"Normally performed by many or most adult men, women, or both",9
SCCS259-10,SCCS259,Activity is absent,The activity is absent or unimportant in the particular society,10
SCCS260-NA,SCCS260,Missing data,Missing data,99
SCCS260-1,SCCS260,Males alone,"Males alone perform the activity, female participation being negligible",1
SCCS260-2,SCCS260,"Both, males more","Both sexes participate, but males do appreciably more than females",2
SCCS260-3,SCCS260,Differentiated but equal,Differentiation of specific tasks by sex but approximately equal participation by both sexes in the total activity,3
SCCS260-4,SCCS260,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS260-5,SCCS260,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS260-6,SCCS260,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS260-7,SCCS260,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS260-8,SCCS260,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
SCCS260-9,SCCS260,Activity is absent,The activity is absent or unimportant in the particular society,9
SCCS261-NA,SCCS261,Missing data,Missing data,99
SCCS261-1,SCCS261,Males alone,"Males alone perform the activity, female participation being negligible",1
SCCS261-2,SCCS261,"Both, males more","Both sexes participate, but males do appreciably more than females",2
SCCS261-3,SCCS261,Differentiated but equal,Differentiation of specific tasks by sex but approximately equal participation by both sexes in the total activity,3
SCCS261-4,SCCS261,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS261-5,SCCS261,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS261-6,SCCS261,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS261-7,SCCS261,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS261-8,SCCS261,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
SCCS261-9,SCCS261,Activity is absent,The activity is absent or unimportant in the particular society,9
SCCS262-NA,SCCS262,Missing data,Missing data,99
SCCS262-1,SCCS262,Males alone,"Males alone perform the activity, female participation being negligible",1
SCCS262-2,SCCS262,"Both, males more","Both sexes participate, but males do appreciably more than females",2
SCCS262-3,SCCS262,Differentiated but equal,Differentiation of specific tasks by sex but approximately equal participation by both sexes in the total activity,3
SCCS262-4,SCCS262,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS262-5,SCCS262,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS262-6,SCCS262,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS262-7,SCCS262,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS262-8,SCCS262,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
SCCS262-9,SCCS262,Activity is absent,The activity is absent or unimportant in the particular society,9
SCCS263-NA,SCCS263,Missing data,Missing data,99
SCCS263-1,SCCS263,Males alone,"Males alone perform the activity, female participation being negligible",1
SCCS263-2,SCCS263,"Both, males more","Both sexes participate, but males do appreciably more than females",2
SCCS263-3,SCCS263,Differentiated but equal,Differentiation of specific tasks by sex but approximately equal participation by both sexes in the total activity,3
SCCS263-4,SCCS263,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS263-5,SCCS263,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS263-6,SCCS263,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS263-7,SCCS263,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS263-8,SCCS263,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
SCCS263-9,SCCS263,Activity is absent,The activity is absent or unimportant in the particular society,9
SCCS264-NA,SCCS264,Missing data,Missing data,99
SCCS264-1,SCCS264,Males alone,"Males alone perform the activity, female participation being negligible",1
SCCS264-2,SCCS264,"Both, males more","Both sexes participate, but males do appreciably more than females",2
SCCS264-3,SCCS264,Differentiated but equal,Differentiation of specific tasks by sex but approximately equal participation by both sexes in the total activity,3
SCCS264-4,SCCS264,Equal participation,Equal participation by both sexes without marked or reported differentiation in specific tasks,4
SCCS264-5,SCCS264,"Both, females more","Both sexes participate, but females do appreciably more than males",5
SCCS264-6,SCCS264,Females alone,"Females alone perform the activity, male participation being negligible",6
SCCS264-7,SCCS264,Sex irrelevant,"Sex participation irrelevant, especially where production is industrialized",7
SCCS264-8,SCCS264,"Activity present, sex diff. unspecified","The activity is present, but sex participation is unspecified in the sources consulted",8
