"SCCS ID","SCCS Name","SCCS Date","SCCS Note","EA ID","EA Name","EA Date","EA Note","EA Summary ID","EA Summary Name","EA Summary Date","EA Summary Note","AWC ID","AWC Name","AWC Date","AWC Note","SRS","PSF Cluster No","PSF Cluster Name","SES Name","WES Name","Fiche ID","Fiche Name","Fiche Source","Fiche Note","eHRAF ID","eHRAF Name","eHRAF Source","Culture Name","Start Date","End Date","Community Name","District Name","Focus Note","Region Code","Culture Area","Countries","Population (in thousands)","Population Year","Population Note","Language Name","Language Code","Language Note","Ethnonyms"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Khalka(Narobanchin)","None","None","None","None","None","None","None","Khalka Mongols","9999","9999","None","None","None","AS","None","Mongolia","0.0","0","None","Mongolian","KHK","None",""
"None","None","None","None","Ei08","Khasi","1900","None","Ei08","Khasi","1900","None","E17c","Khasi","1900","None","0","29","Mon-Khmer","Khasis","None","AR07","Khasi","1,7,11","None","AR07","Khasi","http://ehrafworldcultures.yale.edu/document?id=ar07-001
http://ehrafworldcultures.yale.edu/document?id=ar07-007
http://ehrafworldcultures.yale.edu/document?id=ar07-011
","Khasi","1900","1900","None","None","None","AS","None","India","175.0","1901","None","Khasi","KHI","None","Cassia,Cossyah,Kasia,Kassia,Kassya,Kasya,Khasi (Indic people),Khasia,Khasiah,Khassia,Khassu,Khosia,Ki Khasi,Lynngam,Synteng"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","29","Mon-Khmer","None","None","AR07","Khasi","13, 15,16,17,18, 21","None","AR07","Khasi","http://ehrafworldcultures.yale.edu/document?id=ar07-013
http://ehrafworldcultures.yale.edu/document?id=ar07-015
http://ehrafworldcultures.yale.edu/document?id=ar07-016
http://ehrafworldcultures.yale.edu/document?id=ar07-017
http://ehrafworldcultures.yale.edu/document?id=ar07-018
http://ehrafworldcultures.yale.edu/document?id=ar07-019
http://ehrafworldcultures.yale.edu/document?id=ar07-021
","Khasi","1954","1954","None","None","None","AS","None","India","0.0","0","None","Khasi","KHI","None","Cassia,Cossyah,Kasia,Kassia,Kassya,Kasya,Khasi (Indic people),Khasia,Khasiah,Khassia,Khassu,Khosia,Ki Khasi,Lynngam,Synteng"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","29","Mon-Khmer","None","None","AR07","Khasi","2,3,4,5,8,9,10,11,14,20","None","AR07","Khasi","http://ehrafworldcultures.yale.edu/document?id=ar07-002
http://ehrafworldcultures.yale.edu/document?id=ar07-003
http://ehrafworldcultures.yale.edu/document?id=ar07-004
http://ehrafworldcultures.yale.edu/document?id=ar07-005
http://ehrafworldcultures.yale.edu/document?id=ar07-008
http://ehrafworldcultures.yale.edu/document?id=ar07-009
http://ehrafworldcultures.yale.edu/document?id=ar07-010
http://ehrafworldcultures.yale.edu/document?id=ar07-011
http://ehrafworldcultures.yale.edu/document?id=ar07-014
http://ehrafworldcultures.yale.edu/document?id=ar07-020
http://ehrafworldcultures.yale.edu/document?id=ar07-022
","Khasi","9999","9999","None","None","None","AS","None","India","0.0","0","None","Khasi","KHI","None","Cassia,Cossyah,Kasia,Kassia,Kassya,Kasya,Khasi (Indic people),Khasia,Khasiah,Khassia,Khassu,Khosia,Ki Khasi,Lynngam,Synteng"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","29","Mon-Khmer","None","None","AR07","Khasi","6","None","AR07","Khasi","http://ehrafworldcultures.yale.edu/document?id=ar07-006
","Khasi","9999","9999","Nongkrem","None","None","AS","None","India","0.0","0","None","Khasi","KHI","None","Cassia,Cossyah,Kasia,Kassia,Kassya,Kasya,Khasi (Indic people),Khasia,Khasiah,Khassia,Khassu,Khosia,Ki Khasi,Lynngam,Synteng"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","29","Mon-Khmer","None","None","AR07","Khasi","12","None","AR07","Khasi","http://ehrafworldcultures.yale.edu/document?id=ar07-012
","Khasi","1940","1940","Mawphlang","None","None","AS","None","India","0.0","0","None","Khasi","KHI","None","Cassia,Cossyah,Kasia,Kassia,Kassya,Kasya,Khasi (Indic people),Khasia,Khasiah,Khassia,Khassu,Khosia,Ki Khasi,Lynngam,Synteng"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Khasi","None","None","None","None","None","None","None","Khasi","9999","9999","None","None","None","AS","None","India","0.0","0","None","Khasi","KHI","None",""
"None","None","None","None","Ci02","Khevsur","1930","None","Ci02","Khevsur","1930","None","C25c","Khevsur","1930","None","0","None","None","None","None","None","None","None","None","None","None","None","Khevsur","1930","1930","None","None","None","AS","None","Georgia","3.5","1927","None","Georgian","GEO","None",""
"75","Khmer","1292","None","Ej15","Khmer","1292","None","None","None","None","None","E23a","Khmer","1292","None","0","None","None","None","None","None","None","None","None","AM04","Cambodians","http://ehrafworldcultures.yale.edu/document?id=am04-179
","Khmer","1292","1292","Angkor","None","None","AS","Mainland Southeast Asia","Cambodia","0.0","0","None","Khmer, Central","KMR","None","Cambodians,Central Khmer,Kampuchean,Khmae,Khmer"
"None","None","None","None","Eg12","Khond","1940","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Khond","1940","1940","None","Bondo","None","AS","None","India","25.0","1941","None","Kui","KXU","None",""
"None","None","None","None","Ea04","Kohistani","1950","None","Ea04","Kohistani","1950","None","E02d","Kohistani","1950","None","0","None","None","None","None","None","None","None","None","None","None","None","Kohistani","1950","1950","None","None","None","AS","None","Pakistan","15.0","0","None","Not Found","000","None",""
"None","None","None","None","Eg08","Kol","1940","None","Eg08","Kol","1940","None","E16c","Kol","1946","None","0","None","None","None","None","AW37","Kol","1","None","AW37","Kol","http://ehrafworldcultures.yale.edu/document?id=aw37-001
","Kol","1940","1940","None","None","None","AS","None","India","94.0","1941","See EA-Summary.","Kol","KFO","Alternately-Mundari [MUW]","Kol,Koro,Munda"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Kol","None","None","None","None","None","None","None","Kol","9999","9999","None","None","None","AS","None","India","0.0","0","None","Kol","KFO","None",""
"116","Koreans","1947","None","Ed01","Koreans","1950","None","Ed01","Koreans","1950","None","E09a","Koreans","1947","None","0","25","Kor.-Man. & Jap. Ry.","None","None","AA01","Korea","19,22","None","AA01","Korea","http://ehrafworldcultures.yale.edu/document?id=aa01-019
http://ehrafworldcultures.yale.edu/document?id=aa01-022
","Koreans","1947","1947","Samku Li & Sondup'o","None","None","AS","None","South Korea","0.2","1947","The actual population of Sondup'o is 169 persons.","Korean","KKN","None","Choson,Corea,Han'guk,Koreans"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","25","Kor.-Man. & Jap. Ry.","None","None","AA01","Korea","55","None","AA01","Korea","http://ehrafworldcultures.yale.edu/document?id=aa01-055
","Koreans","1952","1952","Sam Jong Dong","None","None","AS","None","North Korea; South Korea","0.0","0","None","Korean","KKN","None","Choson,Corea,Han'guk,Koreans"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","25","Kor.-Man. & Jap. Ry.","None","None","AA01","Korea","57","None","AA01","Korea","http://ehrafworldcultures.yale.edu/document?id=aa01-057
","Koreans","1965","1965","Sokpo (Pseudonym)","None","None","AS","None","South Korea","0.7","1966","The actual figure is 689 (57:43).","Korean","KKN","None","Choson,Corea,Han'guk,Koreans"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","25","Kor.-Man. & Jap. Ry.","None","None","AA01","Korea","3","None","AA01","Korea","http://ehrafworldcultures.yale.edu/document?id=aa01-003
","Koreans","9999","9999","Song-Dune-Chi","None","None","AS","None","North Korea; South Korea","0.0","0","None","Korean","KKN","None","Choson,Corea,Han'guk,Koreans"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","25","Kor.-Man. & Jap. Ryy","None","None","AA01","Korea","56","Time range does include 1920-35, yet 0000 in Concordance","AA01","Korea","http://ehrafworldcultures.yale.edu/document?id=aa01-056
","Koreans","9999","9999","Upper Han Hamlet","None","None","AS","None","North Korea","0.0","0","None","Korean","KKN","None","Choson,Corea,Han'guk,Koreans"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Koreans","None","None","None","None","None","None","None","Koreans","9999","9999","None","None","None","AS","None","South Korea","0.0","0","None","Korean","KKN","None",""
"None","None","None","None","Ec05","Koryak","1900","None","Ec05","Koryak","1900","None","E06b","Koryak","1900","None","0","None","None","None","None","RY04","Koryak","1","None","RY04","Koryaks","http://ehrafworldcultures.yale.edu/document?id=ry04-001
","Koryak","1900","1900","None","None","None","AS","None","Russia","7.4","1926","The actual figure is 7,434 (17:852).","Koryak","KPY","None","Chavchu (Koryaks),Chavchuvens,Chawchu,Chawchyw,Koryak,Nymylan,Nymylgyn"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","RY04","Koryak","22","None","RY04","Koryaks","http://ehrafworldcultures.yale.edu/document?id=ry04-022
","Koryak","1897","1897","Karaga Village","Karaginski Island","None","AS","None","Russia","0.0","0","The population numbers not more than 30 (22:287).","Koryak","KPY","None","Chavchu (Koryaks),Chavchuvens,Chawchu,Chawchyw,Koryak,Nymylan,Nymylgyn"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Koryak(Maritime)","None","None","None","None","None","None","None","Koryak","9999","9999","None","None","None","AS","None","Russia","0.0","0","None","Koryak","KPY","None",""
"None","None","None","None","Eg11","Koya","1960","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Koya","1960","1960","None","None","None","AS","None","India","75.0","1960","See EA.","Koya","KFF","None",""
"None","None","None","None","Ei20","Kuki","1940","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Kuki","1940","1940","None","Chittagong Hills","None","AS","None","Bangladesh","0.0","0","None","Chin, Bawm (?)","BGR","By location in Chittagong Hills, language may be Chin, Bawm.",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Kurd (Rowandus)","None","None","None","None","None","None","None","Kurds","9999","9999","None","None","None","AS","None","Armenia; Georgia; Kazakhstan","152.7","1989","None","Kurdish dialects","None","None",""
"70","Lakher","1930","North Burma and South Assam","Ei04","Lakher","1930","None","Ei04","Lakher","1930","None","E19b","Lakher","1930","Tibeto-Burman Peoples of Burma","0","None","None","Lakher","None","None","None","None","None","AR20","Mara","http://ehrafworldcultures.yale.edu/document?id=ar20-001
","Lakher","1930","1930","None","None","Special reference is made to the Lakher tribe as a whole.","AS","None","Burma; India","0.0","0","None","Chin, Mara","MRH","None","Chin,Hawthai,Heima,Kuki-Lushai,Lakher,Lialai,Magha,Mara,Mizo,Sabeu,Shendu,Tlongsai,Zeuhnang"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Lakher","None","None","None","None","None","None","None","Lakher","9999","9999","None","None","None","AS","None","India","0.0","0","None","Chin, Mara","MRH","None",""
"72","Lamet","1940","None","Ej01","Lamet","1940","None","Ej01","Lamet","1940","None","E17a","Lamet","1940","None","0","None","None","None","None","None","None","None","None","AM28","Rmeet","http://ehrafworldcultures.yale.edu/document?id=am28-001
http://ehrafworldcultures.yale.edu/document?id=am28-002
http://ehrafworldcultures.yale.edu/document?id=am28-003
http://ehrafworldcultures.yale.edu/document?id=am28-004
","Rmeet (Lamet)","1940","1940","None","None","Special reference is made to the Lamet tribe as a whole.","AS","Mainland Southeast Asia","Laos","0.0","0","None","Lamet","LBN","None","Lamet,Rmeet,Takheung"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Lamet","None","None","None","None","AM28","Rmeet","http://ehrafworldcultures.yale.edu/document?id=am28-000
","Rmeet (Lamet)","9999","9999","None","None","None","AS","Mainland Southeast Asia","Laos","0.0","0","None","Lamet","LBN","None","Lamet,Rmeet,Takheung"
